Brand,Account Type,Customer Num & Company,Area,Chain,Company & Address,City,Product Num & Name,Package,"Address, City, State & Zip",License Type,Container Type,Appellation,Company,Location,Year Weeks,Instagram Handle,Notes about account,Notes & Description,Cases,Full Price
FAB CHAOS,Sale,130 Craft Beer Cellar - Westford,Sales MA Seaboard,Craft Beer Cellar,"Craft Beer Cellar - Westford, 142 Littleton Road, Westford, MA 01886",Westford,9182 FAB CHAOS 3xNEIPA THOTH 6/4/16,6/4 pack/16 Can,"142 Littleton Road, Westford, MA 01886",Is Null,Aluminum Can,Is Null,Craft Beer Cellar - Westford,Massachusetts,2020 29,Is Null,Is Null,NEIPA x 3. London III & champagne yeast 13%,1.00,$119.00
FAB CHAOS,Sale,130 Craft Beer Cellar - Westford,Sales MA Seaboard,Craft Beer Cellar,"Craft Beer Cellar - Westford, 142 Littleton Road, Westford, MA 01886",Westford,9182 FAB CHAOS 3xNEIPA THOTH 6/4/16,6/4 pack/16 Can,"142 Littleton Road, Westford, MA 01886",Is Null,Aluminum Can,Is Null,Craft Beer Cellar - Westford,Massachusetts,2020 35,Is Null,Is Null,NEIPA x 3. London III & champagne yeast 13%,1.00,$119.00
FAB CHAOS,Sale,130 Craft Beer Cellar - Westford,Sales MA Seaboard,Craft Beer Cellar,"Craft Beer Cellar - Westford, 142 Littleton Road, Westford, MA 01886",Westford,9182 FAB CHAOS 3xNEIPA THOTH 6/4/16,6/4 pack/16 Can,"142 Littleton Road, Westford, MA 01886",Is Null,Aluminum Can,Is Null,Craft Beer Cellar - Westford,Massachusetts,2020 51,Is Null,Is Null,NEIPA x 3. London III & champagne yeast 13%, (0.04),($4.71)
FAB CHAOS,Sale,130 Craft Beer Cellar - Westford,Sales MA Seaboard,Craft Beer Cellar,"Craft Beer Cellar - Westford, 142 Littleton Road, Westford, MA 01886",Westford,9183 FAB CHAOS 3xNEIPA DAGON 6/4/16,6/4 pack/16 Can,"142 Littleton Road, Westford, MA 01886",Is Null,Aluminum Can,Is Null,Craft Beer Cellar - Westford,Massachusetts,2020 29,Is Null,Is Null,NEIPA x 3. Kveik yeast. 13%,1.00,$119.00
FAB CHAOS,Sale,1316 Crestwood Wine & Spirits Inc.,Sales RI,Independent,"Crestwood Wine & Spirits Inc., 725 Tiogue Ave., Coventry, RI 02816",Coventry,9163 FAB CHAOS 3xNEIPA SHOG 6/4/16,6/4 pack/16 Can,"725 Tiogue Ave., Coventry, RI 02816",Is Null,Aluminum Can,Is Null,Crestwood Wine & Spirits Inc.,Rhode Island,2020 41,Is Null,Is Null,NEIPA x 3. London III & DDH. 13%,1.00,$119.00
FAB CHAOS,Sale,1316 Crestwood Wine & Spirits Inc.,Sales RI,Independent,"Crestwood Wine & Spirits Inc., 725 Tiogue Ave., Coventry, RI 02816",Coventry,9182 FAB CHAOS 3xNEIPA THOTH 6/4/16,6/4 pack/16 Can,"725 Tiogue Ave., Coventry, RI 02816",Is Null,Aluminum Can,Is Null,Crestwood Wine & Spirits Inc.,Rhode Island,2020 29,Is Null,Is Null,NEIPA x 3. London III & champagne yeast 13%,1.00,$119.00
FAB CHAOS,Sale,1316 Crestwood Wine & Spirits Inc.,Sales RI,Independent,"Crestwood Wine & Spirits Inc., 725 Tiogue Ave., Coventry, RI 02816",Coventry,9183 FAB CHAOS 3xNEIPA DAGON 6/4/16,6/4 pack/16 Can,"725 Tiogue Ave., Coventry, RI 02816",Is Null,Aluminum Can,Is Null,Crestwood Wine & Spirits Inc.,Rhode Island,2020 29,Is Null,Is Null,NEIPA x 3. Kveik yeast. 13%,1.00,$119.00
FAB CHAOS,Sale,1317 Wang's Liquors,Sales MA Seaboard,Independent,"Wang's Liquors, 49 Friend St, Amesbury, MA 01913",Amesbury,9183 FAB CHAOS 3xNEIPA DAGON 6/4/16,6/4 pack/16 Can,"49 Friend St, Amesbury, MA 01913",Is Null,Aluminum Can,Is Null,Wang's Liquors,Massachusetts,2020 29,Is Null,"New account, new to portfolio",NEIPA x 3. Kveik yeast. 13%,1.00,$119.00
FAB CHAOS,Sale,133 Pepperell Beverage [NEW LOCATION],Sales MA Seaboard,Independent,"Pepperell Beverage [NEW LOCATION], 112 Main St #8, Pepperell, MA 01463",Pepperell,9182 FAB CHAOS 3xNEIPA THOTH 6/4/16,6/4 pack/16 Can,"112 Main St #8, Pepperell, MA 01463",Is Null,Aluminum Can,Is Null,Pepperell Beverage [NEW LOCATION],Massachusetts,2020 30,Is Null,Is Null,NEIPA x 3. London III & champagne yeast 13%,1.00,$119.00
FAB CHAOS,Sale,133 Pepperell Beverage [NEW LOCATION],Sales MA Seaboard,Independent,"Pepperell Beverage [NEW LOCATION], 112 Main St #8, Pepperell, MA 01463",Pepperell,9183 FAB CHAOS 3xNEIPA DAGON 6/4/16,6/4 pack/16 Can,"112 Main St #8, Pepperell, MA 01463",Is Null,Aluminum Can,Is Null,Pepperell Beverage [NEW LOCATION],Massachusetts,2020 30,Is Null,Is Null,NEIPA x 3. Kveik yeast. 13%,1.00,$119.00
FAB CHAOS,Sale,135 Downtown Wine & Spirits - Haverhill,Sales MA Seaboard,Downtown Wine & Spirits,"Downtown Wine & Spirits - Haverhill, 56 Locust St., Haverhill, MA 01830",Haverhill,9182 FAB CHAOS 3xNEIPA THOTH 6/4/16,6/4 pack/16 Can,"56 Locust St., Haverhill, MA 01830",Is Null,Aluminum Can,Is Null,Downtown Wine & Spirits - Haverhill,Massachusetts,2020 30,Is Null,Small store/on hold often,NEIPA x 3. London III & champagne yeast 13%,0.83,$99.17
FAB CHAOS,Sale,1362 Copeland Package,Sales MA,Independent,"Copeland Package, 273 Copeland ST, Quincy, MA 02169",Quincy,9163 FAB CHAOS 3xNEIPA SHOG 6/4/16,6/4 pack/16 Can,"273 Copeland ST, Quincy, MA 02169",Is Null,Aluminum Can,Is Null,Copeland Package,Massachusetts,2020 44,Is Null,Is Null,NEIPA x 3. London III & DDH. 13%,1.00,$119.00
FAB CHAOS,Sale,1362 Copeland Package,Sales MA,Independent,"Copeland Package, 273 Copeland ST, Quincy, MA 02169",Quincy,9163 FAB CHAOS 3xNEIPA SHOG 6/4/16,6/4 pack/16 Can,"273 Copeland ST, Quincy, MA 02169",Is Null,Aluminum Can,Is Null,Copeland Package,Massachusetts,2020 53,Is Null,Is Null,NEIPA x 3. London III & DDH. 13%,1.00,$119.00
FAB CHAOS,Sale,1377 Rosewater Wine & Spirits,Sales MA Cape & Islands,Independent,"Rosewater Wine & Spirits, 65 Main Street, Edgartown, MA 02539",Edgartown,9182 FAB CHAOS 3xNEIPA THOTH 6/4/16,6/4 pack/16 Can,"65 Main Street, Edgartown, MA 02539",Is Null,Aluminum Can,Is Null,Rosewater Wine & Spirits,Massachusetts,2020 30,Is Null,Is Null,NEIPA x 3. London III & champagne yeast 13%,1.00,$119.00
FAB CHAOS,Sale,1377 Rosewater Wine & Spirits,Sales MA Cape & Islands,Independent,"Rosewater Wine & Spirits, 65 Main Street, Edgartown, MA 02539",Edgartown,9183 FAB CHAOS 3xNEIPA DAGON 6/4/16,6/4 pack/16 Can,"65 Main Street, Edgartown, MA 02539",Is Null,Aluminum Can,Is Null,Rosewater Wine & Spirits,Massachusetts,2020 30,Is Null,Is Null,NEIPA x 3. Kveik yeast. 13%,1.00,$119.00
FAB CHAOS,Sale,1377 Rosewater Wine & Spirits,Sales MA Cape & Islands,Independent,"Rosewater Wine & Spirits, 65 Main Street, Edgartown, MA 02539",Edgartown,9183 FAB CHAOS 3xNEIPA DAGON 6/4/16,6/4 pack/16 Can,"65 Main Street, Edgartown, MA 02539",Is Null,Aluminum Can,Is Null,Rosewater Wine & Spirits,Massachusetts,2020 36,Is Null,Is Null,NEIPA x 3. Kveik yeast. 13%,2.00,$238.00
FAB CHAOS,Sale,1378 MV Wine & Spirits,Sales MA Cape & Islands,Independent,"MV Wine & Spirits, 17A Airport Rd., Edgartown, MA 02557",Edgartown,9182 FAB CHAOS 3xNEIPA THOTH 6/4/16,6/4 pack/16 Can,"17A Airport Rd., Edgartown, MA 02557",Is Null,Aluminum Can,Is Null,MV Wine & Spirits,Massachusetts,2020 33,Is Null,Is Null,NEIPA x 3. London III & champagne yeast 13%,2.00,$238.00
FAB CHAOS,Sale,1378 MV Wine & Spirits,Sales MA Cape & Islands,Independent,"MV Wine & Spirits, 17A Airport Rd., Edgartown, MA 02557",Edgartown,9182 FAB CHAOS 3xNEIPA THOTH 6/4/16,6/4 pack/16 Can,"17A Airport Rd., Edgartown, MA 02557",Is Null,Aluminum Can,Is Null,MV Wine & Spirits,Massachusetts,2020 34,Is Null,Is Null,NEIPA x 3. London III & champagne yeast 13%,5.00,$595.00
FAB CHAOS,Sale,1378 MV Wine & Spirits,Sales MA Cape & Islands,Independent,"MV Wine & Spirits, 17A Airport Rd., Edgartown, MA 02557",Edgartown,9183 FAB CHAOS 3xNEIPA DAGON 6/4/16,6/4 pack/16 Can,"17A Airport Rd., Edgartown, MA 02557",Is Null,Aluminum Can,Is Null,MV Wine & Spirits,Massachusetts,2020 34,Is Null,Is Null,NEIPA x 3. Kveik yeast. 13%,5.00,$595.00
FAB CHAOS,Sale,140 RMA Craft Beer & Wine,Sales MA Seaboard,Independent,"RMA Craft Beer & Wine, 19 Main Street, Amesbury, MA 01913",Amesbury,9182 FAB CHAOS 3xNEIPA THOTH 6/4/16,6/4 pack/16 Can,"19 Main Street, Amesbury, MA 01913",Is Null,Aluminum Can,Is Null,RMA Craft Beer & Wine,Massachusetts,2020 35,Is Null,Is Null,NEIPA x 3. London III & champagne yeast 13%,1.00,$119.00
FAB CHAOS,Sale,140 RMA Craft Beer & Wine,Sales MA Seaboard,Independent,"RMA Craft Beer & Wine, 19 Main Street, Amesbury, MA 01913",Amesbury,9183 FAB CHAOS 3xNEIPA DAGON 6/4/16,6/4 pack/16 Can,"19 Main Street, Amesbury, MA 01913",Is Null,Aluminum Can,Is Null,RMA Craft Beer & Wine,Massachusetts,2020 35,Is Null,Is Null,NEIPA x 3. Kveik yeast. 13%,1.00,$119.00
FAB CHAOS,Sale,1450 The Liquor Shop,Sales MA Seaboard,Independent,"The Liquor Shop, 1201 Bridge Street, Lowell, MA 01850",Lowell,9182 FAB CHAOS 3xNEIPA THOTH 6/4/16,6/4 pack/16 Can,"1201 Bridge Street, Lowell, MA 01850",Is Null,Aluminum Can,Is Null,The Liquor Shop,Massachusetts,2020 30,Is Null,"New store, next to Market Basket, should be good",NEIPA x 3. London III & champagne yeast 13%,1.00,$119.00
FAB CHAOS,Sale,1450 The Liquor Shop,Sales MA Seaboard,Independent,"The Liquor Shop, 1201 Bridge Street, Lowell, MA 01850",Lowell,9183 FAB CHAOS 3xNEIPA DAGON 6/4/16,6/4 pack/16 Can,"1201 Bridge Street, Lowell, MA 01850",Is Null,Aluminum Can,Is Null,The Liquor Shop,Massachusetts,2020 30,Is Null,"New store, next to Market Basket, should be good",NEIPA x 3. Kveik yeast. 13%,1.00,$119.00
FAB CHAOS,Sale,1565 The Savory Grape,Sales RI,Independent,"The Savory Grape, 1000 Division Street Unit 130, East Greenwich, RI 02818",East Greenwich,9163 FAB CHAOS 3xNEIPA SHOG 6/4/16,6/4 pack/16 Can,"1000 Division Street Unit 130, East Greenwich, RI 02818",Is Null,Aluminum Can,Is Null,The Savory Grape,Rhode Island,2020 47,Is Null,Is Null,NEIPA x 3. London III & DDH. 13%,1.00,$119.00
FAB CHAOS,Sale,1565 The Savory Grape,Sales RI,Independent,"The Savory Grape, 1000 Division Street Unit 130, East Greenwich, RI 02818",East Greenwich,9182 FAB CHAOS 3xNEIPA THOTH 6/4/16,6/4 pack/16 Can,"1000 Division Street Unit 130, East Greenwich, RI 02818",Is Null,Aluminum Can,Is Null,The Savory Grape,Rhode Island,2020 30,Is Null,Is Null,NEIPA x 3. London III & champagne yeast 13%,1.00,$119.00
FAB CHAOS,Sale,159 Andover Classic Wines,Sales MA Seaboard,Independent,"Andover Classic Wines, 209 N Main St., Andover, MA 01810",Andover,9183 FAB CHAOS 3xNEIPA DAGON 6/4/16,6/4 pack/16 Can,"209 N Main St., Andover, MA 01810",Is Null,Aluminum Can,Is Null,Andover Classic Wines,Massachusetts,2020 33,Is Null,Second Fiddle Customer,NEIPA x 3. Kveik yeast. 13%,1.00,$119.00
FAB CHAOS,Sale,166 Burlington Wine & Spirits,Sales MA,Independent,"Burlington Wine & Spirits, 43 Middlesex Turnpike, Burlington, MA 01803",Burlington,9163 FAB CHAOS 3xNEIPA SHOG 6/4/16,6/4 pack/16 Can,"43 Middlesex Turnpike, Burlington, MA 01803",Is Null,Aluminum Can,Is Null,Burlington Wine & Spirits,Massachusetts,2020 37,Is Null,Slow sell through,NEIPA x 3. London III & DDH. 13%,1.00,$119.00
FAB CHAOS,Sale,166 Burlington Wine & Spirits,Sales MA,Independent,"Burlington Wine & Spirits, 43 Middlesex Turnpike, Burlington, MA 01803",Burlington,9182 FAB CHAOS 3xNEIPA THOTH 6/4/16,6/4 pack/16 Can,"43 Middlesex Turnpike, Burlington, MA 01803",Is Null,Aluminum Can,Is Null,Burlington Wine & Spirits,Massachusetts,2020 30,Is Null,Slow sell through,NEIPA x 3. London III & champagne yeast 13%,1.00,$119.00
FAB CHAOS,Sale,166 Burlington Wine & Spirits,Sales MA,Independent,"Burlington Wine & Spirits, 43 Middlesex Turnpike, Burlington, MA 01803",Burlington,9182 FAB CHAOS 3xNEIPA THOTH 6/4/16,6/4 pack/16 Can,"43 Middlesex Turnpike, Burlington, MA 01803",Is Null,Aluminum Can,Is Null,Burlington Wine & Spirits,Massachusetts,2020 34,Is Null,Slow sell through,NEIPA x 3. London III & champagne yeast 13%,1.00,$119.00
FAB CHAOS,Sale,166 Burlington Wine & Spirits,Sales MA,Independent,"Burlington Wine & Spirits, 43 Middlesex Turnpike, Burlington, MA 01803",Burlington,9183 FAB CHAOS 3xNEIPA DAGON 6/4/16,6/4 pack/16 Can,"43 Middlesex Turnpike, Burlington, MA 01803",Is Null,Aluminum Can,Is Null,Burlington Wine & Spirits,Massachusetts,2020 30,Is Null,Slow sell through,NEIPA x 3. Kveik yeast. 13%,1.00,$119.00
FAB CHAOS,Sale,166 Burlington Wine & Spirits,Sales MA,Independent,"Burlington Wine & Spirits, 43 Middlesex Turnpike, Burlington, MA 01803",Burlington,9183 FAB CHAOS 3xNEIPA DAGON 6/4/16,6/4 pack/16 Can,"43 Middlesex Turnpike, Burlington, MA 01803",Is Null,Aluminum Can,Is Null,Burlington Wine & Spirits,Massachusetts,2020 34,Is Null,Slow sell through,NEIPA x 3. Kveik yeast. 13%,1.00,$119.00
FAB CHAOS,Sale,1671 Top Shelf,Sales MA,Independent,"Top Shelf, 161 Charles Street, Boston, MA 02114",Boston,9163 FAB CHAOS 3xNEIPA SHOG 6/4/16,6/4 pack/16 Can,"161 Charles Street, Boston, MA 02114",Is Null,Aluminum Can,Is Null,Top Shelf,Massachusetts,2020 29,Is Null,Is Null,NEIPA x 3. London III & DDH. 13%,1.00,$119.00
FAB CHAOS,Sale,1671 Top Shelf,Sales MA,Independent,"Top Shelf, 161 Charles Street, Boston, MA 02114",Boston,9182 FAB CHAOS 3xNEIPA THOTH 6/4/16,6/4 pack/16 Can,"161 Charles Street, Boston, MA 02114",Is Null,Aluminum Can,Is Null,Top Shelf,Massachusetts,2020 29,Is Null,Is Null,NEIPA x 3. London III & champagne yeast 13%,1.00,$119.00
FAB CHAOS,Sale,1671 Top Shelf,Sales MA,Independent,"Top Shelf, 161 Charles Street, Boston, MA 02114",Boston,9183 FAB CHAOS 3xNEIPA DAGON 6/4/16,6/4 pack/16 Can,"161 Charles Street, Boston, MA 02114",Is Null,Aluminum Can,Is Null,Top Shelf,Massachusetts,2020 29,Is Null,Is Null,NEIPA x 3. Kveik yeast. 13%,1.00,$119.00
FAB CHAOS,Sale,1690 Kappy's - East Boston,Sales MA,Kappy's,"Kappy's - East Boston, 216 Border Street, East Boston, MA 02128",East Boston,9182 FAB CHAOS 3xNEIPA THOTH 6/4/16,6/4 pack/16 Can,"216 Border Street, East Boston, MA 02128",Is Null,Aluminum Can,Is Null,Kappy's - East Boston,Massachusetts,2020 29,Is Null,Is Null,NEIPA x 3. London III & champagne yeast 13%,2.00,$238.00
FAB CHAOS,Sale,1690 Kappy's - East Boston,Sales MA,Kappy's,"Kappy's - East Boston, 216 Border Street, East Boston, MA 02128",East Boston,9183 FAB CHAOS 3xNEIPA DAGON 6/4/16,6/4 pack/16 Can,"216 Border Street, East Boston, MA 02128",Is Null,Aluminum Can,Is Null,Kappy's - East Boston,Massachusetts,2020 29,Is Null,Is Null,NEIPA x 3. Kveik yeast. 13%,2.00,$238.00
FAB CHAOS,Sale,1746 Methuen Package Store (TAPP LLC),Sales MA Seaboard,Patel Group,"Methuen Package Store (TAPP LLC), 462 Lowell St, Methuen, MA 01844",Methuen,9163 FAB CHAOS 3xNEIPA SHOG 6/4/16,6/4 pack/16 Can,"462 Lowell St, Methuen, MA 01844",Is Null,Aluminum Can,Is Null,Methuen Package Store (TAPP LLC),Massachusetts,2020 44,Is Null,Is Null,NEIPA x 3. London III & DDH. 13%,2.00,$238.00
FAB CHAOS,Sale,1749 Oak Hill Beverage,Sales Maine,Independent,"Oak Hill Beverage, 28 Adams Way, Scarborough, ME 04074",Scarborough,9183 FAB CHAOS 3xNEIPA DAGON 6/4/16,6/4 pack/16 Can,"28 Adams Way, Scarborough, ME 04074",Is Null,Aluminum Can,Is Null,Oak Hill Beverage,Maine,2020 30,Is Null,Is Null,NEIPA x 3. Kveik yeast. 13%,2.00,$238.00
FAB CHAOS,Sale,1768 Westbrook Market,Sales Maine,Independent,"Westbrook Market, 28 Stroudwater st. Unit 6, Westbrook, ME 04092",Westbrook,9163 FAB CHAOS 3xNEIPA SHOG 6/4/16,6/4 pack/16 Can,"28 Stroudwater st. Unit 6, Westbrook, ME 04092",Is Null,Aluminum Can,Is Null,Westbrook Market,Maine,2020 48,Is Null,Is Null,NEIPA x 3. London III & DDH. 13%,1.00,$119.00
FAB CHAOS,Sale,1805 Nature's Way Market,Sales Maine,Independent,"Nature's Way Market, 271 Main St., South Berwick, ME 03908",South Berwick,9163 FAB CHAOS 3xNEIPA SHOG 6/4/16,6/4 pack/16 Can,"271 Main St., South Berwick, ME 03908",Is Null,Aluminum Can,Is Null,Nature's Way Market,Maine,2020 48,Is Null,Is Null,NEIPA x 3. London III & DDH. 13%,1.00,$119.00
FAB CHAOS,Sale,1839 The Vault,Sales Maine,Independent,"The Vault, 84 Lisbon St., Lewiston, ME 04240",Lewiston,9163 FAB CHAOS 3xNEIPA SHOG 6/4/16,6/4 pack/16 Can,"84 Lisbon St., Lewiston, ME 04240",Is Null,Aluminum Can,Is Null,The Vault,Maine,2020 44,Is Null,Is Null,NEIPA x 3. London III & DDH. 13%,1.00,$119.00
FAB CHAOS,Sale,1839 The Vault,Sales Maine,Independent,"The Vault, 84 Lisbon St., Lewiston, ME 04240",Lewiston,9163 FAB CHAOS 3xNEIPA SHOG 6/4/16,6/4 pack/16 Can,"84 Lisbon St., Lewiston, ME 04240",Is Null,Aluminum Can,Is Null,The Vault,Maine,2020 45,Is Null,Is Null,NEIPA x 3. London III & DDH. 13%,1.00,$119.00
FAB CHAOS,Sale,1839 The Vault,Sales Maine,Independent,"The Vault, 84 Lisbon St., Lewiston, ME 04240",Lewiston,9163 FAB CHAOS 3xNEIPA SHOG 6/4/16,6/4 pack/16 Can,"84 Lisbon St., Lewiston, ME 04240",Is Null,Aluminum Can,Is Null,The Vault,Maine,2020 47,Is Null,Is Null,NEIPA x 3. London III & DDH. 13%,1.00,$119.00
FAB CHAOS,Sale,1839 The Vault,Sales Maine,Independent,"The Vault, 84 Lisbon St., Lewiston, ME 04240",Lewiston,9163 FAB CHAOS 3xNEIPA SHOG 6/4/16,6/4 pack/16 Can,"84 Lisbon St., Lewiston, ME 04240",Is Null,Aluminum Can,Is Null,The Vault,Maine,2020 53,Is Null,Is Null,NEIPA x 3. London III & DDH. 13%,1.00,$119.00
FAB CHAOS,Sale,1841 Curtis Liquors (Yogi Raj Corp. ),Sales MA,Jay Patel Group,"Curtis Liquors (Yogi Raj Corp. ), 486 Columbian Street, Weymouth, MA 02190",Weymouth,9182 FAB CHAOS 3xNEIPA THOTH 6/4/16,6/4 pack/16 Can,"486 Columbian Street, Weymouth, MA 02190",Is Null,Aluminum Can,Is Null,Curtis Liquors (Yogi Raj Corp. ),Massachusetts,2020 30,Is Null,Is Null,NEIPA x 3. London III & champagne yeast 13%,1.00,$119.00
FAB CHAOS,Sale,1841 Curtis Liquors (Yogi Raj Corp. ),Sales MA,Jay Patel Group,"Curtis Liquors (Yogi Raj Corp. ), 486 Columbian Street, Weymouth, MA 02190",Weymouth,9182 FAB CHAOS 3xNEIPA THOTH 6/4/16,6/4 pack/16 Can,"486 Columbian Street, Weymouth, MA 02190",Is Null,Aluminum Can,Is Null,Curtis Liquors (Yogi Raj Corp. ),Massachusetts,2020 35,Is Null,Is Null,NEIPA x 3. London III & champagne yeast 13%,1.00,$119.00
FAB CHAOS,Sale,1940 Southampton Liquors,Sales Western MA,Patel Group,"Southampton Liquors, 136 College Highway, Southampton, MA 01073",Southampton,9163 FAB CHAOS 3xNEIPA SHOG 6/4/16,6/4 pack/16 Can,"136 College Highway, Southampton, MA 01073",Is Null,Aluminum Can,Is Null,Southampton Liquors,Massachusetts,2020 41,Is Null,Is Null,NEIPA x 3. London III & DDH. 13%,1.00,$119.00
FAB CHAOS,Sale,1940 Southampton Liquors,Sales Western MA,Patel Group,"Southampton Liquors, 136 College Highway, Southampton, MA 01073",Southampton,9182 FAB CHAOS 3xNEIPA THOTH 6/4/16,6/4 pack/16 Can,"136 College Highway, Southampton, MA 01073",Is Null,Aluminum Can,Is Null,Southampton Liquors,Massachusetts,2020 29,Is Null,Is Null,NEIPA x 3. London III & champagne yeast 13%,1.00,$119.00
FAB CHAOS,Sale,1940 Southampton Liquors,Sales Western MA,Patel Group,"Southampton Liquors, 136 College Highway, Southampton, MA 01073",Southampton,9182 FAB CHAOS 3xNEIPA THOTH 6/4/16,6/4 pack/16 Can,"136 College Highway, Southampton, MA 01073",Is Null,Aluminum Can,Is Null,Southampton Liquors,Massachusetts,2020 30,Is Null,Is Null,NEIPA x 3. London III & champagne yeast 13%,1.00,$119.00
